品牌,型号,系列,尺寸（inch）,材质（介质）,容值,容值单位,容值误差,耐压（V）,特殊用途,备注1,备注2,备注3,器件类型,安装方式,封装代码,尺寸（mm）,规格摘要,生产状态,长度（mm）,宽度（mm）,高度（mm）,官网链接,数据来源,数据状态,校验时间,校验备注,直径（mm）,脚距（mm）,极性,ESR,纹波电流,寿命（h）,工作温度,阻值@25C,阻值单位,阻值误差,B值,B值条件,共模阻抗,阻抗单位,额定电流,DCR,回路数,电感值,电感单位,电感误差,饱和电流,屏蔽类型,阻抗@100MHz,系列说明
村田Murata,LQH32PN150MN0#,LQH32PN_N0,1210,,15,μH,±20%,,Power Inductor,L change: 600mA | Temp rise: 520mA | Q/SRF: 20MHz,https://pim.murata.com/asset/pim4/inductor/JELF243A-0061_PDF_INDUCTOR?lastModifiedDatetime=20260305091757,"When rated current is applied to the products, inductance will be within ±30% of nominal inductance value.
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 40°C max.
Keep the temperature (ambient temperature plus self-generation of heat) under 125°C. | Construction: Wire wound type (Ferrite) | Shield: Shielded（Magnetic Resin） | Operating temp: -40～125℃ | SRF: 20MHz",功率电感,SMT,3225/1210,3.2 x 2.5 x 1.55 mm,"3.2mm ±0.3mm,2.5mm ±0.2mm,1.55mm ±0.15mm,15μH ±20%,1MHz,600mA | Wire wound type (Ferrite) | Shielded（Magnetic Resin） | -40～125℃ | 600mA | 520mA | 0.684Ω | 20MHz",Active,3.2,2.5,1.55,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQH32PN_N0,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 7,,,,,,,-40～125℃,,,,,,,,600mA,0.684Ω,,15,μH,±20%,,Shielded（Magnetic Resin）,,Murata LQH32PN_N0 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQH32PN150MNC#,LQH32PN_NC,1210,,15,μH,±20%,,Power Inductor,L change: 800mA | Temp rise: 700mA | Q/SRF: 20MHz,https://pim.murata.com/asset/pim4/inductor/JELF243A-0091_PDF_INDUCTOR?lastModifiedDatetime=20260305091757,"When rated current is applied to the products, inductance will be within ±30% of nominal inductance value.
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 40°C max.
Keep the temperature (ambient temperature plus self-generation of heat) under 125°C. | Construction: Wire wound type (Ferrite) | Shield: Shielded（Magnetic Resin） | Operating temp: -40～125℃ | SRF: 20MHz",功率电感,SMT,3225/1210,3.2 x 2.5 x 1.55 mm,"3.2mm ±0.3mm,2.5mm ±0.2mm,1.55mm ±0.15mm,15μH ±20%,1MHz,800mA | Wire wound type (Ferrite) | Shielded（Magnetic Resin） | -40～125℃ | 800mA | 700mA | 0.57Ω | 20MHz",Active,3.2,2.5,1.55,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQH32PN_NC,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 7,,,,,,,-40～125℃,,,,,,,,800mA,0.57Ω,,15,μH,±20%,,Shielded（Magnetic Resin）,,Murata LQH32PN_NC 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQH32PN1R0NN0#,LQH32PN_N0,1210,,1,μH,±30%,,Power Inductor,L change: 2300mA | Temp rise: 2050mA | Q/SRF: 100MHz,https://pim.murata.com/asset/pim4/inductor/JELF243A-0061_PDF_INDUCTOR?lastModifiedDatetime=20260305091757,"When rated current is applied to the products, inductance will be within ±30% of nominal inductance value.
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 40°C max.
Keep the temperature (ambient temperature plus self-generation of heat) under 125°C. | Construction: Wire wound type (Ferrite) | Shield: Shielded（Magnetic Resin） | Operating temp: -40～125℃ | SRF: 100MHz",功率电感,SMT,3225/1210,3.2 x 2.5 x 1.55 mm,"3.2mm ±0.3mm,2.5mm ±0.2mm,1.55mm ±0.15mm,1μH ±30%,1MHz,2,300mA | Wire wound type (Ferrite) | Shielded（Magnetic Resin） | -40～125℃ | 2300mA | 2050mA | 0.054Ω | 100MHz",Active,3.2,2.5,1.55,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQH32PN_N0,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 7,,,,,,,-40～125℃,,,,,,,,2300mA,0.054Ω,,1,μH,±30%,,Shielded（Magnetic Resin）,,Murata LQH32PN_N0 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQH32PN1R0NNC#,LQH32PN_NC,1210,,1,μH,±30%,,Power Inductor,L change: 3000mA | Temp rise: 2500mA | Q/SRF: 100MHz,https://pim.murata.com/asset/pim4/inductor/JELF243A-0091_PDF_INDUCTOR?lastModifiedDatetime=20260305091757,"When rated current is applied to the products, inductance will be within ±30% of nominal inductance value.
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 40°C max.
Keep the temperature (ambient temperature plus self-generation of heat) under 125°C. | Construction: Wire wound type (Ferrite) | Shield: Shielded（Magnetic Resin） | Operating temp: -40～125℃ | SRF: 100MHz",功率电感,SMT,3225/1210,3.2 x 2.5 x 1.55 mm,"3.2mm ±0.3mm,2.5mm ±0.2mm,1.55mm ±0.15mm,1μH ±30%,1MHz,3,000mA | Wire wound type (Ferrite) | Shielded（Magnetic Resin） | -40～125℃ | 3000mA | 2500mA | 0.0432Ω | 100MHz",Active,3.2,2.5,1.55,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQH32PN_NC,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 7,,,,,,,-40～125℃,,,,,,,,3000mA,0.0432Ω,,1,μH,±30%,,Shielded（Magnetic Resin）,,Murata LQH32PN_NC 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQH32PN1R5NN0#,LQH32PN_N0,1210,,1.5,μH,±30%,,Power Inductor,L change: 1750mA | Temp rise: 1750mA | Q/SRF: 70MHz,https://pim.murata.com/asset/pim4/inductor/JELF243A-0061_PDF_INDUCTOR?lastModifiedDatetime=20260305091757,"When rated current is applied to the products, inductance will be within ±30% of nominal inductance value.
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 40°C max.
Keep the temperature (ambient temperature plus self-generation of heat) under 125°C. | Construction: Wire wound type (Ferrite) | Shield: Shielded（Magnetic Resin） | Operating temp: -40～125℃ | SRF: 70MHz",功率电感,SMT,3225/1210,3.2 x 2.5 x 1.55 mm,"3.2mm ±0.3mm,2.5mm ±0.2mm,1.55mm ±0.15mm,1.5μH ±30%,1MHz,1,750mA | Wire wound type (Ferrite) | Shielded（Magnetic Resin） | -40～125℃ | 1750mA | 1750mA | 0.0684Ω | 70MHz",Active,3.2,2.5,1.55,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQH32PN_N0,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 7,,,,,,,-40～125℃,,,,,,,,1750mA,0.0684Ω,,1.5,μH,±30%,,Shielded（Magnetic Resin）,,Murata LQH32PN_N0 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQH32PN1R5NNC#,LQH32PN_NC,1210,,1.5,μH,±30%,,Power Inductor,L change: 2600mA | Temp rise: 2100mA | Q/SRF: 70MHz,https://pim.murata.com/asset/pim4/inductor/JELF243A-0091_PDF_INDUCTOR?lastModifiedDatetime=20260305091757,"When rated current is applied to the products, inductance will be within ±30% of nominal inductance value.
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 40°C max.
Keep the temperature (ambient temperature plus self-generation of heat) under 125°C. | Construction: Wire wound type (Ferrite) | Shield: Shielded（Magnetic Resin） | Operating temp: -40～125℃ | SRF: 70MHz",功率电感,SMT,3225/1210,3.2 x 2.5 x 1.55 mm,"3.2mm ±0.3mm,2.5mm ±0.2mm,1.55mm ±0.15mm,1.5μH ±30%,1MHz,2,600mA | Wire wound type (Ferrite) | Shielded（Magnetic Resin） | -40～125℃ | 2600mA | 2100mA | 0.0636Ω | 70MHz",Active,3.2,2.5,1.55,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQH32PN_NC,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 7,,,,,,,-40～125℃,,,,,,,,2600mA,0.0636Ω,,1.5,μH,±30%,,Shielded（Magnetic Resin）,,Murata LQH32PN_NC 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQH32PN220MN0#,LQH32PN_N0,1210,,22,μH,±20%,,Power Inductor,L change: 500mA | Temp rise: 450mA | Q/SRF: 20MHz,https://pim.murata.com/asset/pim4/inductor/JELF243A-0061_PDF_INDUCTOR?lastModifiedDatetime=20260305091757,"When rated current is applied to the products, inductance will be within ±30% of nominal inductance value.
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 40°C max.
Keep the temperature (ambient temperature plus self-generation of heat) under 125°C. | Construction: Wire wound type (Ferrite) | Shield: Shielded（Magnetic Resin） | Operating temp: -40～125℃ | SRF: 20MHz",功率电感,SMT,3225/1210,3.2 x 2.5 x 1.55 mm,"3.2mm ±0.3mm,2.5mm ±0.2mm,1.55mm ±0.15mm,22μH ±20%,1MHz,500mA | Wire wound type (Ferrite) | Shielded（Magnetic Resin） | -40～125℃ | 500mA | 450mA | 0.972Ω | 20MHz",Active,3.2,2.5,1.55,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQH32PN_N0,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 7,,,,,,,-40～125℃,,,,,,,,500mA,0.972Ω,,22,μH,±20%,,Shielded（Magnetic Resin）,,Murata LQH32PN_N0 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQH32PN220MNC#,LQH32PN_NC,1210,,22,μH,±20%,,Power Inductor,L change: 650mA | Temp rise: 550mA | Q/SRF: 20MHz,https://pim.murata.com/asset/pim4/inductor/JELF243A-0091_PDF_INDUCTOR?lastModifiedDatetime=20260305091757,"When rated current is applied to the products, inductance will be within ±30% of nominal inductance value.
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 40°C max.
Keep the temperature (ambient temperature plus self-generation of heat) under 125°C. | Construction: Wire wound type (Ferrite) | Shield: Shielded（Magnetic Resin） | Operating temp: -40～125℃ | SRF: 20MHz",功率电感,SMT,3225/1210,3.2 x 2.5 x 1.55 mm,"3.2mm ±0.3mm,2.5mm ±0.2mm,1.55mm ±0.15mm,22μH ±20%,1MHz,650mA | Wire wound type (Ferrite) | Shielded（Magnetic Resin） | -40～125℃ | 650mA | 550mA | 0.822Ω | 20MHz",Active,3.2,2.5,1.55,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQH32PN_NC,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 7,,,,,,,-40～125℃,,,,,,,,650mA,0.822Ω,,22,μH,±20%,,Shielded（Magnetic Resin）,,Murata LQH32PN_NC 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQH32PN2R2NN0#,LQH32PN_N0,1210,,2.2,μH,±30%,,Power Inductor,L change: 1550mA | Temp rise: 1600mA | Q/SRF: 70MHz,https://pim.murata.com/asset/pim4/inductor/JELF243A-0061_PDF_INDUCTOR?lastModifiedDatetime=20260305091757,"When rated current is applied to the products, inductance will be within ±30% of nominal inductance value.
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 40°C max.
Keep the temperature (ambient temperature plus self-generation of heat) under 125°C. | Construction: Wire wound type (Ferrite) | Shield: Shielded（Magnetic Resin） | Operating temp: -40～125℃ | SRF: 70MHz",功率电感,SMT,3225/1210,3.2 x 2.5 x 1.55 mm,"3.2mm ±0.3mm,2.5mm ±0.2mm,1.55mm ±0.15mm,2.2μH ±30%,1MHz,1,550mA | Wire wound type (Ferrite) | Shielded（Magnetic Resin） | -40～125℃ | 1550mA | 1600mA | 0.0912Ω | 70MHz",Active,3.2,2.5,1.55,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQH32PN_N0,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 7,,,,,,,-40～125℃,,,,,,,,1550mA,0.0912Ω,,2.2,μH,±30%,,Shielded（Magnetic Resin）,,Murata LQH32PN_N0 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQH32PN2R2NNC#,LQH32PN_NC,1210,,2.2,μH,±30%,,Power Inductor,L change: 2000mA | Temp rise: 1850mA | Q/SRF: 70MHz,https://pim.murata.com/asset/pim4/inductor/JELF243A-0091_PDF_INDUCTOR?lastModifiedDatetime=20260305091757,"When rated current is applied to the products, inductance will be within ±30% of nominal inductance value.
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 40°C max.
Keep the temperature (ambient temperature plus self-generation of heat) under 125°C. | Construction: Wire wound type (Ferrite) | Shield: Shielded（Magnetic Resin） | Operating temp: -40～125℃ | SRF: 70MHz",功率电感,SMT,3225/1210,3.2 x 2.5 x 1.55 mm,"3.2mm ±0.3mm,2.5mm ±0.2mm,1.55mm ±0.15mm,2.2μH ±30%,1MHz,2,000mA | Wire wound type (Ferrite) | Shielded（Magnetic Resin） | -40～125℃ | 2000mA | 1850mA | 0.0768Ω | 70MHz",Active,3.2,2.5,1.55,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQH32PN_NC,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 7,,,,,,,-40～125℃,,,,,,,,2000mA,0.0768Ω,,2.2,μH,±30%,,Shielded（Magnetic Resin）,,Murata LQH32PN_NC 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQH32PN330MN0#,LQH32PN_N0,1210,,33,μH,±20%,,Power Inductor,L change: 380mA | Temp rise: 390mA | Q/SRF: 13MHz,https://pim.murata.com/asset/pim4/inductor/JELF243A-0061_PDF_INDUCTOR?lastModifiedDatetime=20260305091757,"When rated current is applied to the products, inductance will be within ±30% of nominal inductance value.
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 40°C max.
Keep the temperature (ambient temperature plus self-generation of heat) under 125°C. | Construction: Wire wound type (Ferrite) | Shield: Shielded（Magnetic Resin） | Operating temp: -40～125℃ | SRF: 13MHz",功率电感,SMT,3225/1210,3.2 x 2.5 x 1.55 mm,"3.2mm ±0.3mm,2.5mm ±0.2mm,1.55mm ±0.15mm,33μH ±20%,1MHz,380mA | Wire wound type (Ferrite) | Shielded（Magnetic Resin） | -40～125℃ | 380mA | 390mA | 1.38Ω | 13MHz",Active,3.2,2.5,1.55,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQH32PN_N0,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 7,,,,,,,-40～125℃,,,,,,,,380mA,1.38Ω,,33,μH,±20%,,Shielded（Magnetic Resin）,,Murata LQH32PN_N0 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQH32PN3R3NN0#,LQH32PN_N0,1210,,3.3,μH,±30%,,Power Inductor,L change: 1250mA | Temp rise: 1200mA | Q/SRF: 50MHz,https://pim.murata.com/asset/pim4/inductor/JELF243A-0061_PDF_INDUCTOR?lastModifiedDatetime=20260305091757,"When rated current is applied to the products, inductance will be within ±30% of nominal inductance value.
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 40°C max.
Keep the temperature (ambient temperature plus self-generation of heat) under 125°C. | Construction: Wire wound type (Ferrite) | Shield: Shielded（Magnetic Resin） | Operating temp: -40～125℃ | SRF: 50MHz",功率电感,SMT,3225/1210,3.2 x 2.5 x 1.55 mm,"3.2mm ±0.3mm,2.5mm ±0.2mm,1.55mm ±0.15mm,3.3μH ±30%,1MHz,1,250mA | Wire wound type (Ferrite) | Shielded（Magnetic Resin） | -40～125℃ | 1250mA | 1200mA | 0.144Ω | 50MHz",Active,3.2,2.5,1.55,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQH32PN_N0,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 7,,,,,,,-40～125℃,,,,,,,,1250mA,0.144Ω,,3.3,μH,±30%,,Shielded（Magnetic Resin）,,Murata LQH32PN_N0 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQH32PN3R3NNC#,LQH32PN_NC,1210,,3.3,μH,±30%,,Power Inductor,L change: 1900mA | Temp rise: 1550mA | Q/SRF: 50MHz,https://pim.murata.com/asset/pim4/inductor/JELF243A-0091_PDF_INDUCTOR?lastModifiedDatetime=20260305091757,"When rated current is applied to the products, inductance will be within ±30% of nominal inductance value.
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 40°C max.
Keep the temperature (ambient temperature plus self-generation of heat) under 125°C. | Construction: Wire wound type (Ferrite) | Shield: Shielded（Magnetic Resin） | Operating temp: -40～125℃ | SRF: 50MHz",功率电感,SMT,3225/1210,3.2 x 2.5 x 1.55 mm,"3.2mm ±0.3mm,2.5mm ±0.2mm,1.55mm ±0.15mm,3.3μH ±30%,1MHz,1,900mA | Wire wound type (Ferrite) | Shielded（Magnetic Resin） | -40～125℃ | 1900mA | 1550mA | 0.12Ω | 50MHz",Active,3.2,2.5,1.55,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQH32PN_NC,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 7,,,,,,,-40～125℃,,,,,,,,1900mA,0.12Ω,,3.3,μH,±30%,,Shielded（Magnetic Resin）,,Murata LQH32PN_NC 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQH32PN470MN0#,LQH32PN_N0,1210,,47,μH,±20%,,Power Inductor,L change: 330mA | Temp rise: 310mA | Q/SRF: 11MHz,https://pim.murata.com/asset/pim4/inductor/JELF243A-0061_PDF_INDUCTOR?lastModifiedDatetime=20260305091757,"When rated current is applied to the products, inductance will be within ±30% of nominal inductance value.
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 40°C max.
Keep the temperature (ambient temperature plus self-generation of heat) under 125°C. | Construction: Wire wound type (Ferrite) | Shield: Shielded（Magnetic Resin） | Operating temp: -40～125℃ | SRF: 11MHz",功率电感,SMT,3225/1210,3.2 x 2.5 x 1.55 mm,"3.2mm ±0.3mm,2.5mm ±0.2mm,1.55mm ±0.15mm,47μH ±20%,1MHz,330mA | Wire wound type (Ferrite) | Shielded（Magnetic Resin） | -40～125℃ | 330mA | 310mA | 2.14Ω | 11MHz",Active,3.2,2.5,1.55,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQH32PN_N0,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 7,,,,,,,-40～125℃,,,,,,,,330mA,2.14Ω,,47,μH,±20%,,Shielded（Magnetic Resin）,,Murata LQH32PN_N0 功率电感系列（Wire wound type (Ferrite)）
村田Murata,LQH32PN4R7NN0#,LQH32PN_N0,1210,,4.7,μH,±30%,,Power Inductor,L change: 1000mA | Temp rise: 1000mA | Q/SRF: 40MHz,https://pim.murata.com/asset/pim4/inductor/JELF243A-0061_PDF_INDUCTOR?lastModifiedDatetime=20260305091757,"When rated current is applied to the products, inductance will be within ±30% of nominal inductance value.
When rated current is applied to the products, temperature rise caused by self-generated heat shall be limited to 40°C max.
Keep the temperature (ambient temperature plus self-generation of heat) under 125°C. | Construction: Wire wound type (Ferrite) | Shield: Shielded（Magnetic Resin） | Operating temp: -40～125℃ | SRF: 40MHz",功率电感,SMT,3225/1210,3.2 x 2.5 x 1.55 mm,"3.2mm ±0.3mm,2.5mm ±0.2mm,1.55mm ±0.15mm,4.7μH ±30%,1MHz,1,000mA | Wire wound type (Ferrite) | Shielded（Magnetic Resin） | -40～125℃ | 1000mA | 1000mA | 0.216Ω | 40MHz",Active,3.2,2.5,1.55,https://www.murata.com/search/productsearch?cate=cgInductors&partno=LQH32PN_N0,Murata official PIM API,官方API抽取,2026-04-19,Murata PIM product search API page 7,,,,,,,-40～125℃,,,,,,,,1000mA,0.216Ω,,4.7,μH,±30%,,Shielded（Magnetic Resin）,,Murata LQH32PN_N0 功率电感系列（Wire wound type (Ferrite)）
